Date,Price,Open,High,Low
12/19/2018,1.3483,1.3463,1.3508,1.3413
12/20/2018,1.3507,1.3485,1.3532,1.3444
12/21/2018,1.3598,1.351,1.3604,1.349
12/24/2018,1.3604,1.3599,1.3618,1.3564
12/25/2018,1.3588,1.3601,1.3622,1.3574
12/26/2018,1.357,1.3592,1.3619,1.3566
12/27/2018,1.3616,1.3574,1.3662,1.3564
12/28/2018,1.3637,1.3619,1.3662,1.359
12/31/2018,1.3637,1.3631,1.3666,1.3607
1/1/2019,1.3637,1.3636,1.3647,1.3634
1/2/2019,1.3577,1.3636,1.3664,1.3566
1/3/2019,1.3487,1.3577,1.3656,1.3467
1/4/2019,1.3372,1.3488,1.3498,1.3371
1/7/2019,1.3296,1.3376,1.3391,1.3276
1/8/2019,1.3272,1.3298,1.3323,1.3265
1/9/2019,1.3207,1.3275,1.3282,1.3178
1/10/2019,1.3234,1.3209,1.3261,1.3199
1/11/2019,1.3264,1.3236,1.328,1.3181
1/14/2019,1.3284,1.3262,1.3299,1.325
1/15/2019,1.3263,1.3282,1.3296,1.3224
1/16/2019,1.3253,1.3264,1.3286,1.3233
1/17/2019,1.3275,1.3254,1.3321,1.3245
1/18/2019,1.3257,1.3278,1.3286,1.323
1/21/2019,1.329,1.3249,1.332,1.3249
1/22/2019,1.3352,1.3293,1.336,1.3291
1/23/2019,1.3338,1.3355,1.3371,1.3303
1/24/2019,1.3347,1.3341,1.3377,1.3328
1/25/2019,1.3217,1.3349,1.3364,1.3212
1/28/2019,1.3262,1.3218,1.3287,1.3201
1/29/2019,1.3265,1.3264,1.3289,1.324
1/30/2019,1.3147,1.327,1.3285,1.3116
1/31/2019,1.3122,1.315,1.3167,1.3118
2/1/2019,1.3098,1.3123,1.3161,1.3066
2/4/2019,1.311,1.3112,1.3148,1.3085
2/5/2019,1.3124,1.311,1.3156,1.31
2/6/2019,1.3212,1.3123,1.322,1.3122
2/7/2019,1.3306,1.3213,1.3322,1.3203
2/8/2019,1.3276,1.3305,1.333,1.323
2/11/2019,1.3304,1.3281,1.3322,1.326
2/12/2019,1.3235,1.3303,1.3319,1.3231
2/13/2019,1.3252,1.3237,1.3264,1.3194
2/14/2019,1.3293,1.3252,1.3344,1.3227
2/15/2019,1.3243,1.3295,1.3317,1.3241
2/18/2019,1.3239,1.3241,1.325,1.3224
2/19/2019,1.3206,1.3244,1.3285,1.3203
2/20/2019,1.3174,1.3211,1.3222,1.3148
2/21/2019,1.323,1.3176,1.3239,1.316
2/22/2019,1.3136,1.3231,1.3245,1.3131
2/25/2019,1.3188,1.3144,1.32,1.3112
2/26/2019,1.3166,1.3192,1.3239,1.3152
2/27/2019,1.3154,1.3168,1.318,1.3116
2/28/2019,1.3166,1.3156,1.3209,1.3138
3/1/2019,1.3295,1.3172,1.3312,1.3128
3/4/2019,1.3302,1.3293,1.3342,1.3274
3/5/2019,1.3345,1.3303,1.3365,1.3299
3/6/2019,1.344,1.3347,1.3459,1.3347
3/7/2019,1.3453,1.3442,1.3472,1.3411
3/8/2019,1.3413,1.3452,1.347,1.3389
3/11/2019,1.3389,1.3418,1.3443,1.339
3/12/2019,1.3352,1.3391,1.342,1.335
3/13/2019,1.3304,1.3352,1.3373,1.3288
3/14/2019,1.3333,1.33,1.3352,1.3285
3/15/2019,1.3334,1.3335,1.3375,1.3287
3/18/2019,1.3334,1.335,1.3371,1.3301
3/19/2019,1.3319,1.3333,1.3348,1.3248
3/20/2019,1.3304,1.3317,1.3352,1.3255
3/21/2019,1.3358,1.3305,1.3404,1.3272
3/22/2019,1.3426,1.3363,1.3434,1.335
3/25/2019,1.3401,1.3432,1.3447,1.3397
3/26/2019,1.3381,1.3404,1.3423,1.337
3/27/2019,1.3409,1.338,1.3442,1.3374
3/28/2019,1.3437,1.3409,1.3453,1.3394
3/29/2019,1.3344,1.3436,1.3447,1.3339
4/1/2019,1.3306,1.3354,1.3373,1.3297
4/2/2019,1.3337,1.3305,1.3377,1.3303
4/3/2019,1.3343,1.3337,1.3356,1.3294
4/4/2019,1.3358,1.335,1.3374,1.3335
4/5/2019,1.3382,1.3356,1.3404,1.3346
4/8/2019,1.3313,1.3391,1.3394,1.3303
4/9/2019,1.3328,1.3312,1.3336,1.3279
4/10/2019,1.332,1.333,1.3365,1.3304
4/11/2019,1.3384,1.3318,1.34,1.3311
4/12/2019,1.332,1.3386,1.3392,1.331
4/15/2019,1.3362,1.3339,1.3391,1.3295
4/16/2019,1.3349,1.3367,1.3404,1.3344
4/17/2019,1.3338,1.3347,1.3373,1.3272
4/18/2019,1.3374,1.3341,1.3401,1.3334
4/19/2019,1.339,1.3374,1.3397,1.3364
4/22/2019,1.3342,1.3388,1.3397,1.3333
4/23/2019,1.3422,1.3347,1.3445,1.3341
4/24/2019,1.3489,1.3424,1.3523,1.3416
4/25/2019,1.3485,1.3495,1.3518,1.348
4/26/2019,1.3453,1.3486,1.3499,1.3449
4/29/2019,1.3456,1.3457,1.3481,1.3438
4/30/2019,1.3386,1.3458,1.3482,1.3379
5/1/2019,1.3441,1.3388,1.3463,1.3375
5/2/2019,1.3472,1.3443,1.3478,1.3428
5/3/2019,1.342,1.3476,1.3491,1.3404
5/6/2019,1.3446,1.3434,1.3495,1.3428
5/7/2019,1.3472,1.3448,1.349,1.3408
5/8/2019,1.3477,1.3474,1.3488,1.3442
5/9/2019,1.3477,1.3481,1.3506,1.3457
5/10/2019,1.3412,1.3478,1.3486,1.3378
5/13/2019,1.3475,1.3421,1.3486,1.3415
5/14/2019,1.3459,1.3477,1.3489,1.3453
5/15/2019,1.3437,1.3462,1.3495,1.3425
5/16/2019,1.3457,1.3437,1.3471,1.3398
5/17/2019,1.3455,1.3458,1.3515,1.3432
5/20/2019,1.3426,1.3462,1.3466,1.3414
5/21/2019,1.3405,1.3428,1.3437,1.3394
5/22/2019,1.3429,1.3409,1.344,1.3355
5/23/2019,1.3472,1.3436,1.3504,1.3429
5/24/2019,1.3436,1.3474,1.3484,1.3428
5/27/2019,1.3441,1.3433,1.3454,1.3428
5/28/2019,1.349,1.3443,1.35,1.3431
5/29/2019,1.3519,1.3494,1.3548,1.3479
5/30/2019,1.3498,1.352,1.3522,1.3483
5/31/2019,1.3512,1.3501,1.3566,1.3491
6/3/2019,1.3433,1.3522,1.3529,1.3433
6/4/2019,1.339,1.3439,1.3455,1.3379
6/5/2019,1.3412,1.3394,1.343,1.3361
6/6/2019,1.3361,1.3413,1.3432,1.3357
6/7/2019,1.3265,1.3359,1.3369,1.326
6/10/2019,1.3265,1.3249,1.3282,1.3224
6/11/2019,1.3279,1.3269,1.331,1.3248
6/12/2019,1.3341,1.3284,1.3346,1.3271
6/13/2019,1.3324,1.3343,1.3345,1.3298
6/14/2019,1.3411,1.3326,1.3424,1.3321
6/17/2019,1.3411,1.3405,1.3421,1.3391
6/18/2019,1.3376,1.3413,1.3434,1.3373
6/19/2019,1.3278,1.3377,1.3385,1.3277
6/20/2019,1.3189,1.3281,1.3288,1.3149
6/21/2019,1.3221,1.3189,1.323,1.316
6/24/2019,1.3177,1.3221,1.3223,1.3176
6/25/2019,1.3167,1.318,1.3209,1.315
6/26/2019,1.3125,1.3167,1.3195,1.3105
6/27/2019,1.3095,1.3127,1.314,1.3089
6/28/2019,1.309,1.3095,1.3105,1.3057
7/1/2019,1.3134,1.3093,1.3146,1.3063
7/2/2019,1.3104,1.3135,1.314,1.3094
7/3/2019,1.3053,1.3108,1.3121,1.3055
7/4/2019,1.305,1.3059,1.3081,1.3035
7/5/2019,1.3075,1.3053,1.3138,1.3043
7/8/2019,1.3092,1.3071,1.3104,1.3047
7/9/2019,1.3125,1.3097,1.3143,1.3086
7/10/2019,1.308,1.3127,1.3145,1.306
7/11/2019,1.3072,1.3083,1.3093,1.304
7/12/2019,1.3029,1.3072,1.3081,1.3016
7/15/2019,1.3047,1.3035,1.3054,1.3019
7/16/2019,1.3086,1.3049,1.3093,1.3021
7/17/2019,1.3047,1.3088,1.3095,1.3033
7/18/2019,1.3025,1.3052,1.3097,1.3023
7/19/2019,1.306,1.3028,1.311,1.3014
7/22/2019,1.3118,1.3066,1.3122,1.304
7/23/2019,1.3132,1.312,1.3165,1.3114
7/24/2019,1.3139,1.3133,1.3152,1.3117
7/25/2019,1.3161,1.3143,1.3169,1.3113
7/26/2019,1.3166,1.3166,1.32,1.3155
7/29/2019,1.3161,1.3167,1.3184,1.3147
7/30/2019,1.3146,1.3163,1.3192,1.3141
7/31/2019,1.3189,1.3152,1.3215,1.3103
8/1/2019,1.3211,1.3192,1.3249,1.318
8/2/2019,1.3204,1.3211,1.3266,1.3198
8/5/2019,1.3213,1.3209,1.3249,1.3175
8/6/2019,1.3278,1.3215,1.3293,1.3185
8/7/2019,1.33,1.3281,1.3346,1.3267
8/8/2019,1.3224,1.3301,1.3315,1.3219
8/9/2019,1.3226,1.3225,1.3276,1.3194
8/12/2019,1.3238,1.3226,1.3251,1.3202
8/13/2019,1.3221,1.3239,1.3294,1.3184
8/14/2019,1.3317,1.3222,1.3327,1.3208
8/15/2019,1.3308,1.332,1.334,1.3284
8/16/2019,1.327,1.3311,1.3326,1.3259
8/19/2019,1.3323,1.3272,1.3339,1.325
8/20/2019,1.3314,1.3325,1.3346,1.3306
8/21/2019,1.3289,1.3315,1.3329,1.3253
8/22/2019,1.3302,1.3291,1.3317,1.3273
8/23/2019,1.3278,1.3302,1.334,1.3275
8/26/2019,1.3253,1.3294,1.332,1.3244
8/27/2019,1.328,1.3254,1.3302,1.3223
8/28/2019,1.3305,1.3281,1.3319,1.3279
8/29/2019,1.3284,1.3307,1.3321,1.327
8/30/2019,1.331,1.3286,1.3335,1.3245
9/2/2019,1.3325,1.3314,1.3363,1.3311
9/3/2019,1.3332,1.3327,1.3384,1.3321
9/4/2019,1.3222,1.3336,1.3346,1.3216
9/5/2019,1.3227,1.3223,1.3247,1.319
9/6/2019,1.317,1.3228,1.3237,1.3156
9/9/2019,1.3166,1.3173,1.3184,1.3137
9/10/2019,1.3149,1.3168,1.3192,1.3131
9/11/2019,1.3191,1.3152,1.3215,1.3138
9/12/2019,1.3209,1.3193,1.3222,1.3174
9/13/2019,1.3283,1.3211,1.3289,1.3204
9/16/2019,1.3235,1.3226,1.3272,1.3205
9/17/2019,1.3241,1.3237,1.33,1.3231
9/18/2019,1.3284,1.3243,1.3311,1.3238
9/19/2019,1.326,1.3289,1.3308,1.324
9/20/2019,1.3259,1.3262,1.3302,1.3252
9/23/2019,1.3261,1.3257,1.3306,1.3252
9/24/2019,1.324,1.3263,1.3276,1.323
9/25/2019,1.3266,1.3239,1.3289,1.3233
9/26/2019,1.3268,1.3267,1.3278,1.323
9/27/2019,1.3244,1.3266,1.3279,1.3211
9/30/2019,1.3239,1.3246,1.3261,1.3223
10/1/2019,1.3218,1.3241,1.3291,1.3207
10/2/2019,1.3321,1.322,1.3329,1.3203
10/3/2019,1.3335,1.3325,1.3348,1.3308
10/4/2019,1.3313,1.3335,1.334,1.3297
10/7/2019,1.3307,1.3314,1.3332,1.3288
10/8/2019,1.3324,1.3308,1.3338,1.3286
10/9/2019,1.333,1.3326,1.334,1.3293
10/10/2019,1.329,1.3333,1.3346,1.3267
10/11/2019,1.3196,1.3293,1.3301,1.3168
10/14/2019,1.3231,1.3198,1.3241,1.319
10/15/2019,1.3197,1.3233,1.3241,1.3193
10/16/2019,1.3201,1.32,1.323,1.3182
10/17/2019,1.3135,1.3202,1.3213,1.3129
10/18/2019,1.3124,1.3137,1.3147,1.3117
10/21/2019,1.3084,1.3126,1.3144,1.3077
10/22/2019,1.3091,1.3088,1.3124,1.3068
10/23/2019,1.3067,1.3096,1.311,1.3064
10/24/2019,1.3071,1.307,1.3095,1.3051
10/25/2019,1.3058,1.3071,1.3078,1.3053
10/28/2019,1.305,1.3062,1.308,1.3045
10/29/2019,1.3085,1.3055,1.3101,1.3039
10/30/2019,1.3156,1.3087,1.3209,1.307
10/31/2019,1.3159,1.3158,1.318,1.3133
11/1/2019,1.3134,1.3164,1.3197,1.3136
11/4/2019,1.3149,1.3133,1.3162,1.3127
11/5/2019,1.3154,1.3151,1.318,1.311
11/6/2019,1.318,1.3156,1.3195,1.3139
11/7/2019,1.3169,1.3181,1.3201,1.3156
11/8/2019,1.3228,1.3174,1.3238,1.3164
11/11/2019,1.3231,1.3222,1.3236,1.3209
11/12/2019,1.3231,1.3233,1.3259,1.3214
11/13/2019,1.3249,1.3232,1.327,1.3224
11/14/2019,1.3245,1.3251,1.3272,1.3242
11/15/2019,1.3221,1.3247,1.3253,1.3215
11/18/2019,1.3206,1.3224,1.3237,1.3197
11/19/2019,1.3266,1.3205,1.3274,1.3188
11/20/2019,1.3303,1.3268,1.3329,1.326
11/21/2019,1.3285,1.3302,1.3327,1.3267
11/22/2019,1.3301,1.3286,1.3303,1.3252
11/25/2019,1.3297,1.3302,1.332,1.3284
11/26/2019,1.327,1.3299,1.3318,1.3266
11/27/2019,1.3281,1.3272,1.3291,1.3258
11/28/2019,1.3277,1.3281,1.3301,1.3274
11/29/2019,1.3275,1.3282,1.3316,1.327
12/2/2019,1.3308,1.3279,1.3311,1.3272
12/3/2019,1.3294,1.3306,1.3323,1.3281
12/4/2019,1.3199,1.3296,1.3299,1.319
12/5/2019,1.3173,1.3201,1.3205,1.3156
12/6/2019,1.3255,1.3171,1.327,1.3169
12/9/2019,1.3237,1.3256,1.3266,1.322
12/10/2019,1.3225,1.3237,1.3251,1.3222
12/11/2019,1.3171,1.3231,1.3241,1.316
12/12/2019,1.3182,1.3175,1.3195,1.316
12/13/2019,1.3165,1.3186,1.3206,1.3149
12/16/2019,1.315,1.3171,1.3187,1.3113
12/17/2019,1.3158,1.3154,1.3186,1.3143
12/18/2019,1.3113,1.316,1.3177,1.31
12/19/2019,1.3125,1.3112,1.314,1.3106
12/20/2019,1.3146,1.3127,1.3183,1.3119
12/23/2019,1.3143,1.3148,1.3178,1.3139
12/24/2019,1.3165,1.3145,1.317,1.314
12/25/2019,1.316,1.3165,1.3171,1.315
12/26/2019,1.3121,1.3164,1.3165,1.3101
12/27/2019,1.3076,1.3125,1.3125,1.3062
12/30/2019,1.3064,1.3076,1.3085,1.3047
12/31/2019,1.2986,1.307,1.3071,1.2949
